NULL,39,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,40,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,41,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,42,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,43,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,44,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,45,1,"葛萊芬多",0,0,0,2020-10-14 21:40:00,2020-01-01 00:00:00
NULL,46,1,"葛萊芬多",0,0,0,2020-10-15 15:20:00,2020-01-01 00:00:00
NULL,47,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,48,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,49,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,50,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,51,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,52,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,53,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,54,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,55,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,56,1,"葛萊芬多",0,0,0,2020-10-15 15:17:00,2020-01-01 00:00:00
NULL,57,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,58,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,59,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,60,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,61,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,62,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,63,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,64,1,"葛萊芬多",0,0,0,2020-10-15 20:27:00,2020-01-01 00:00:00
NULL,65,1,"葛萊芬多",0,0,0,2020-10-15 21:33:00,2020-01-01 00:00:00
NULL,66,1,"葛萊芬多",5,1,0,2020-10-18 05:20:07,2020-10-18 05:19:50
NULL,67,1,"葛萊芬多",0,0,0,2020-10-18 04:58:28,2020-01-01 00:00:00
NULL,68,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,69,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,70,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,71,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,72,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,73,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,74,1,"葛萊芬多",6,1,0,2020-10-15 20:11:00,2020-01-01 00:00:00
NULL,75,1,"葛萊芬多",0,0,0,2020-10-15 21:35:00,2020-01-01 00:00:00
NULL,76,1,"葛萊芬多",0,0,0,2020-10-18 05:16:42,2020-10-18 05:16:28
NULL,77,1,"葛萊芬多",7,1,0,2020-10-15 20:22:00,2020-01-01 00:00:00
NULL,78,1,"葛萊芬多",8,1,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,79,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,80,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,81,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,82,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,83,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,84,1,"葛萊芬多",0,0,0,2020-10-15 20:16:00,2020-01-01 00:00:00
NULL,85,1,"葛萊芬多",0,0,0,2020-10-15 21:38:00,2020-01-01 00:00:00
NULL,86,1,"葛萊芬多",0,0,0,2020-10-15 15:24:00,2020-01-01 00:00:00
NULL,87,1,"葛萊芬多",9,1,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,88,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,89,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,90,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,91,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,92,1,"葛萊芬多",9,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,93,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,94,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,95,1,"葛萊芬多",0,0,0,2020-10-15 16:27:00,2020-01-01 00:00:00
NULL,96,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,97,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,98,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
NULL,99,1,"葛萊芬多",0,0,0,2020-09-12 00:00:00,2020-01-01 00:00:00
